[25-Aug-2022 12:29:10 UTC] PHP Warning:  PHP Startup: Unable to load dynamic library 'php_imagick.dll' (tried: C:/Users/afpa/AppData/Local/Programs/Local/resources/extraResources/lightning-services/php-7.4.1+18/bin/win64/ext\php_imagick.dll (Le module spécifié est introuvable.), C:/Users/afpa/AppData/Local/Programs/Local/resources/extraResources/lightning-services/php-7.4.1+18/bin/win64/ext\php_php_imagick.dll.dll (Le module spécifié est introuvable.)) in Unknown on line 0
[30-Aug-2022 07:40:07 UTC] PHP  12. WP_Hook->apply_filters() C:\Users\afpa\Local Sites\trident\app\public\wp-includes\class-wp-hook.php:331
[30-Aug-2022 07:40:07 UTC] PHP  13. wp_enqueue_scripts() C:\Users\afpa\Local Sites\trident\app\public\wp-includes\class-wp-hook.php:307
[30-Aug-2022 07:40:07 UTC] PHP  14. do_action() C:\Users\afpa\Local Sites\trident\app\public\wp-includes\script-loader.php:2156
[30-Aug-2022 07:40:07 UTC] PHP  15. WP_Hook->do_action() C:\Users\afpa\Local Sites\trident\app\public\wp-includes\plugin.php:476
[30-Aug-2022 07:40:07 UTC] PHP  16. WP_Hook->apply_filters() C:\Users\afpa\Local Sites\trident\app\public\wp-includes\class-wp-hook.php:331
[30-Aug-2022 07:40:40 UTC] PHP Warning:  call_user_func_array() expects parameter 1 to be a valid callback, function 'mon-script' not found or invalid function name in C:\Users\afpa\Local Sites\trident\app\public\wp-includes\class-wp-hook.php on line 307
[30-Aug-2022 07:40:40 UTC] PHP Stack trace:
[30-Aug-2022 07:40:40 UTC] PHP   1. {main}() C:\Users\afpa\Local Sites\trident\app\public\index.php:0
[30-Aug-2022 07:40:40 UTC] PHP   2. require() C:\Users\afpa\Local Sites\trident\app\public\index.php:17
[30-Aug-2022 07:40:40 UTC] PHP   3. require_once() C:\Users\afpa\Local Sites\trident\app\public\wp-blog-header.php:19
[30-Aug-2022 07:40:40 UTC] PHP   4. include() C:\Users\afpa\Local Sites\trident\app\public\wp-includes\template-loader.php:106
[30-Aug-2022 07:40:40 UTC] PHP   5. get_header() C:\Users\afpa\Local Sites\trident\app\public\wp-content\themes\thèmeTahar\index.php:1
[30-Aug-2022 07:40:40 UTC] PHP   6. locate_template() C:\Users\afpa\Local Sites\trident\app\public\wp-includes\general-template.php:48
[30-Aug-2022 07:40:40 UTC] PHP   7. load_template() C:\Users\afpa\Local Sites\trident\app\public\wp-includes\template.php:716
[30-Aug-2022 07:40:40 UTC] PHP   8. require_once() C:\Users\afpa\Local Sites\trident\app\public\wp-includes\template.php:770
[30-Aug-2022 07:40:40 UTC] PHP   9. wp_head() C:\Users\afpa\Local Sites\trident\app\public\wp-content\themes\thèmeTahar\header.php:11
[30-Aug-2022 07:40:40 UTC] PHP  10. do_action() C:\Users\afpa\Local Sites\trident\app\public\wp-includes\general-template.php:3042
[30-Aug-2022 07:40:40 UTC] PHP  11. WP_Hook->do_action() C:\Users\afpa\Local Sites\trident\app\public\wp-includes\plugin.php:476
[30-Aug-2022 07:40:40 UTC] PHP  12. WP_Hook->apply_filters() C:\Users\afpa\Local Sites\trident\app\public\wp-includes\class-wp-hook.php:331
[30-Aug-2022 07:40:40 UTC] PHP  13. wp_enqueue_scripts() C:\Users\afpa\Local Sites\trident\app\public\wp-includes\class-wp-hook.php:307
[30-Aug-2022 07:40:40 UTC] PHP  14. do_action() C:\Users\afpa\Local Sites\trident\app\public\wp-includes\script-loader.php:2156
[30-Aug-2022 07:40:40 UTC] PHP  15. WP_Hook->do_action() C:\Users\afpa\Local Sites\trident\app\public\wp-includes\plugin.php:476
[30-Aug-2022 07:40:40 UTC] PHP  16. WP_Hook->apply_filters() C:\Users\afpa\Local Sites\trident\app\public\wp-includes\class-wp-hook.php:331
[30-Aug-2022 07:43:40 UTC] PHP Warning:  call_user_func_array() expects parameter 1 to be a valid callback, function 'mon-script' not found or invalid function name in C:\Users\afpa\Local Sites\trident\app\public\wp-includes\class-wp-hook.php on line 307
[30-Aug-2022 07:43:40 UTC] PHP Stack trace:
[30-Aug-2022 07:43:40 UTC] PHP   1. {main}() C:\Users\afpa\Local Sites\trident\app\public\index.php:0
[30-Aug-2022 07:43:40 UTC] PHP   2. require() C:\Users\afpa\Local Sites\trident\app\public\index.php:17
[30-Aug-2022 07:43:40 UTC] PHP   3. require_once() C:\Users\afpa\Local Sites\trident\app\public\wp-blog-header.php:19
[30-Aug-2022 07:43:40 UTC] PHP   4. include() C:\Users\afpa\Local Sites\trident\app\public\wp-includes\template-loader.php:106
[30-Aug-2022 07:43:40 UTC] PHP   5. get_header() C:\Users\afpa\Local Sites\trident\app\public\wp-content\themes\thèmeTahar\index.php:1
[30-Aug-2022 07:43:40 UTC] PHP   6. locate_template() C:\Users\afpa\Local Sites\trident\app\public\wp-includes\general-template.php:48
[30-Aug-2022 07:43:40 UTC] PHP   7. load_template() C:\Users\afpa\Local Sites\trident\app\public\wp-includes\template.php:716
[30-Aug-2022 07:43:40 UTC] PHP   8. require_once() C:\Users\afpa\Local Sites\trident\app\public\wp-includes\template.php:770
[30-Aug-2022 07:43:40 UTC] PHP   9. wp_head() C:\Users\afpa\Local Sites\trident\app\public\wp-content\themes\thèmeTahar\header.php:11
[30-Aug-2022 07:43:40 UTC] PHP  10. do_action() C:\Users\afpa\Local Sites\trident\app\public\wp-includes\general-template.php:3042
[30-Aug-2022 07:43:40 UTC] PHP  11. WP_Hook->do_action() C:\Users\afpa\Local Sites\trident\app\public\wp-includes\plugin.php:476
[30-Aug-2022 07:43:40 UTC] PHP  12. WP_Hook->apply_filters() C:\Users\afpa\Local Sites\trident\app\public\wp-includes\class-wp-hook.php:331
[30-Aug-2022 07:43:40 UTC] PHP  13. wp_enqueue_scripts() C:\Users\afpa\Local Sites\trident\app\public\wp-includes\class-wp-hook.php:307
[30-Aug-2022 07:43:40 UTC] PHP  14. do_action() C:\Users\afpa\Local Sites\trident\app\public\wp-includes\script-loader.php:2156
[30-Aug-2022 07:43:40 UTC] PHP  15. WP_Hook->do_action() C:\Users\afpa\Local Sites\trident\app\public\wp-includes\plugin.php:476
[30-Aug-2022 07:43:40 UTC] PHP  16. WP_Hook->apply_filters() C:\Users\afpa\Local Sites\trident\app\public\wp-includes\class-wp-hook.php:331
[30-Aug-2022 07:44:24 UTC] PHP Parse error:  syntax error, unexpected end of file in C:\Users\afpa\Local Sites\trident\app\public\wp-content\themes\thèmeTahar\functions.php on line 38
[30-Aug-2022 07:44:25 UTC] PHP Parse error:  syntax error, unexpected end of file in C:\Users\afpa\Local Sites\trident\app\public\wp-content\themes\thèmeTahar\functions.php on line 38
[30-Aug-2022 07:44:35 UTC] PHP Warning:  call_user_func_array() expects parameter 1 to be a valid callback, function 'mon-script' not found or invalid function name in C:\Users\afpa\Local Sites\trident\app\public\wp-includes\class-wp-hook.php on line 307
[30-Aug-2022 07:44:35 UTC] PHP Stack trace:
[30-Aug-2022 07:44:35 UTC] PHP   1. {main}() C:\Users\afpa\Local Sites\trident\app\public\index.php:0
[30-Aug-2022 07:44:35 UTC] PHP   2. require() C:\Users\afpa\Local Sites\trident\app\public\index.php:17
[30-Aug-2022 07:44:35 UTC] PHP   3. require_once() C:\Users\afpa\Local Sites\trident\app\public\wp-blog-header.php:19
[30-Aug-2022 07:44:35 UTC] PHP   4. include() C:\Users\afpa\Local Sites\trident\app\public\wp-includes\template-loader.php:106
[30-Aug-2022 07:44:35 UTC] PHP   5. get_header() C:\Users\afpa\Local Sites\trident\app\public\wp-content\themes\thèmeTahar\index.php:1
[30-Aug-2022 07:44:35 UTC] PHP   6. locate_template() C:\Users\afpa\Local Sites\trident\app\public\wp-includes\general-template.php:48
[30-Aug-2022 07:44:35 UTC] PHP   7. load_template() C:\Users\afpa\Local Sites\trident\app\public\wp-includes\template.php:716
[30-Aug-2022 07:44:35 UTC] PHP   8. require_once() C:\Users\afpa\Local Sites\trident\app\public\wp-includes\template.php:770
[30-Aug-2022 07:44:35 UTC] PHP   9. wp_head() C:\Users\afpa\Local Sites\trident\app\public\wp-content\themes\thèmeTahar\header.php:11
[30-Aug-2022 07:44:35 UTC] PHP  10. do_action() C:\Users\afpa\Local Sites\trident\app\public\wp-includes\general-template.php:3042
[30-Aug-2022 07:44:35 UTC] PHP  11. WP_Hook->do_action() C:\Users\afpa\Local Sites\trident\app\public\wp-includes\plugin.php:476
[30-Aug-2022 07:44:35 UTC] PHP  12. WP_Hook->apply_filters() C:\Users\afpa\Local Sites\trident\app\public\wp-includes\class-wp-hook.php:331
[30-Aug-2022 07:44:35 UTC] PHP  13. wp_enqueue_scripts() C:\Users\afpa\Local Sites\trident\app\public\wp-includes\class-wp-hook.php:307
[30-Aug-2022 07:44:35 UTC] PHP  14. do_action() C:\Users\afpa\Local Sites\trident\app\public\wp-includes\script-loader.php:2156
[30-Aug-2022 07:44:35 UTC] PHP  15. WP_Hook->do_action() C:\Users\afpa\Local Sites\trident\app\public\wp-includes\plugin.php:476
[30-Aug-2022 07:44:35 UTC] PHP  16. WP_Hook->apply_filters() C:\Users\afpa\Local Sites\trident\app\public\wp-includes\class-wp-hook.php:331
[30-Aug-2022 07:45:17 UTC] PHP Warning:  call_user_func_array() expects parameter 1 to be a valid callback, function 'mon-script' not found or invalid function name in C:\Users\afpa\Local Sites\trident\app\public\wp-includes\class-wp-hook.php on line 307
[30-Aug-2022 07:45:17 UTC] PHP Stack trace:
[30-Aug-2022 07:45:17 UTC] PHP   1. {main}() C:\Users\afpa\Local Sites\trident\app\public\index.php:0
[30-Aug-2022 07:45:17 UTC] PHP   2. require() C:\Users\afpa\Local Sites\trident\app\public\index.php:17
[30-Aug-2022 07:45:17 UTC] PHP   3. require_once() C:\Users\afpa\Local Sites\trident\app\public\wp-blog-header.php:19
[30-Aug-2022 07:45:17 UTC] PHP   4. include() C:\Users\afpa\Local Sites\trident\app\public\wp-includes\template-loader.php:106
[30-Aug-2022 07:45:17 UTC] PHP   5. get_header() C:\Users\afpa\Local Sites\trident\app\public\wp-content\themes\thèmeTahar\index.php:1
[30-Aug-2022 07:45:17 UTC] PHP   6. locate_template() C:\Users\afpa\Local Sites\trident\app\public\wp-includes\general-template.php:48
[30-Aug-2022 07:45:17 UTC] PHP   7. load_template() C:\Users\afpa\Local Sites\trident\app\public\wp-includes\template.php:716
[30-Aug-2022 07:45:17 UTC] PHP   8. require_once() C:\Users\afpa\Local Sites\trident\app\public\wp-includes\template.php:770
[30-Aug-2022 07:45:17 UTC] PHP   9. wp_head() C:\Users\afpa\Local Sites\trident\app\public\wp-content\themes\thèmeTahar\header.php:11
[30-Aug-2022 07:45:17 UTC] PHP  10. do_action() C:\Users\afpa\Local Sites\trident\app\public\wp-includes\general-template.php:3042
[30-Aug-2022 07:45:17 UTC] PHP  11. WP_Hook->do_action() C:\Users\afpa\Local Sites\trident\app\public\wp-includes\plugin.php:476
[30-Aug-2022 07:45:17 UTC] PHP  12. WP_Hook->apply_filters() C:\Users\afpa\Local Sites\trident\app\public\wp-includes\class-wp-hook.php:331
[30-Aug-2022 07:45:17 UTC] PHP  13. wp_enqueue_scripts() C:\Users\afpa\Local Sites\trident\app\public\wp-includes\class-wp-hook.php:307
[30-Aug-2022 07:45:17 UTC] PHP  14. do_action() C:\Users\afpa\Local Sites\trident\app\public\wp-includes\script-loader.php:2156
[30-Aug-2022 07:45:17 UTC] PHP  15. WP_Hook->do_action() C:\Users\afpa\Local Sites\trident\app\public\wp-includes\plugin.php:476
[30-Aug-2022 07:45:17 UTC] PHP  16. WP_Hook->apply_filters() C:\Users\afpa\Local Sites\trident\app\public\wp-includes\class-wp-hook.php:331
[30-Aug-2022 07:45:18 UTC] PHP Warning:  call_user_func_array() expects parameter 1 to be a valid callback, function 'mon-script' not found or invalid function name in C:\Users\afpa\Local Sites\trident\app\public\wp-includes\class-wp-hook.php on line 307
[30-Aug-2022 07:45:18 UTC] PHP Stack trace:
[30-Aug-2022 07:45:18 UTC] PHP   1. {main}() C:\Users\afpa\Local Sites\trident\app\public\index.php:0
[30-Aug-2022 07:45:18 UTC] PHP   2. require() C:\Users\afpa\Local Sites\trident\app\public\index.php:17
[30-Aug-2022 07:45:18 UTC] PHP   3. require_once() C:\Users\afpa\Local Sites\trident\app\public\wp-blog-header.php:19
[30-Aug-2022 07:45:18 UTC] PHP   4. include() C:\Users\afpa\Local Sites\trident\app\public\wp-includes\template-loader.php:106
[30-Aug-2022 07:45:18 UTC] PHP   5. get_header() C:\Users\afpa\Local Sites\trident\app\public\wp-content\themes\thèmeTahar\index.php:1
[30-Aug-2022 07:45:18 UTC] PHP   6. locate_template() C:\Users\afpa\Local Sites\trident\app\public\wp-includes\general-template.php:48
[30-Aug-2022 07:45:18 UTC] PHP   7. load_template() C:\Users\afpa\Local Sites\trident\app\public\wp-includes\template.php:716
[30-Aug-2022 07:45:18 UTC] PHP   8. require_once() C:\Users\afpa\Local Sites\trident\app\public\wp-includes\template.php:770
[30-Aug-2022 07:45:18 UTC] PHP   9. wp_head() C:\Users\afpa\Local Sites\trident\app\public\wp-content\themes\thèmeTahar\header.php:11
[30-Aug-2022 07:45:18 UTC] PHP  10. do_action() C:\Users\afpa\Local Sites\trident\app\public\wp-includes\general-template.php:3042
[30-Aug-2022 07:45:18 UTC] PHP  11. WP_Hook->do_action() C:\Users\afpa\Local Sites\trident\app\public\wp-includes\plugin.php:476
[30-Aug-2022 07:45:18 UTC] PHP  12. WP_Hook->apply_filters() C:\Users\afpa\Local Sites\trident\app\public\wp-includes\class-wp-hook.php:331
[30-Aug-2022 07:45:18 UTC] PHP  13. wp_enqueue_scripts() C:\Users\afpa\Local Sites\trident\app\public\wp-includes\class-wp-hook.php:307
[30-Aug-2022 07:45:18 UTC] PHP  14. do_action() C:\Users\afpa\Local Sites\trident\app\public\wp-includes\script-loader.php:2156
[30-Aug-2022 07:45:18 UTC] PHP  15. WP_Hook->do_action() C:\Users\afpa\Local Sites\trident\app\public\wp-includes\plugin.php:476
[30-Aug-2022 07:45:18 UTC] PHP  16. WP_Hook->apply_filters() C:\Users\afpa\Local Sites\trident\app\public\wp-includes\class-wp-hook.php:331
[30-Aug-2022 07:45:19 UTC] PHP Warning:  call_user_func_array() expects parameter 1 to be a valid callback, function 'mon-script' not found or invalid function name in C:\Users\afpa\Local Sites\trident\app\public\wp-includes\class-wp-hook.php on line 307
[30-Aug-2022 07:45:19 UTC] PHP Stack trace:
[30-Aug-2022 07:45:19 UTC] PHP   1. {main}() C:\Users\afpa\Local Sites\trident\app\public\index.php:0
[30-Aug-2022 07:45:19 UTC] PHP   2. require() C:\Users\afpa\Local Sites\trident\app\public\index.php:17
[30-Aug-2022 07:45:19 UTC] PHP   3. require_once() C:\Users\afpa\Local Sites\trident\app\public\wp-blog-header.php:19
[30-Aug-2022 07:45:19 UTC] PHP   4. include() C:\Users\afpa\Local Sites\trident\app\public\wp-includes\template-loader.php:106
[30-Aug-2022 07:45:19 UTC] PHP   5. get_header() C:\Users\afpa\Local Sites\trident\app\public\wp-content\themes\thèmeTahar\index.php:1
[30-Aug-2022 07:45:19 UTC] PHP   6. locate_template() C:\Users\afpa\Local Sites\trident\app\public\wp-includes\general-template.php:48
[30-Aug-2022 07:45:19 UTC] PHP   7. load_template() C:\Users\afpa\Local Sites\trident\app\public\wp-includes\template.php:716
[30-Aug-2022 07:45:19 UTC] PHP   8. require_once() C:\Users\afpa\Local Sites\trident\app\public\wp-includes\template.php:770
[30-Aug-2022 07:45:19 UTC] PHP   9. wp_head() C:\Users\afpa\Local Sites\trident\app\public\wp-content\themes\thèmeTahar\header.php:11
[30-Aug-2022 07:45:19 UTC] PHP  10. do_action() C:\Users\afpa\Local Sites\trident\app\public\wp-includes\general-template.php:3042
[30-Aug-2022 07:45:19 UTC] PHP  11. WP_Hook->do_action() C:\Users\afpa\Local Sites\trident\app\public\wp-includes\plugin.php:476
[30-Aug-2022 07:45:19 UTC] PHP  12. WP_Hook->apply_filters() C:\Users\afpa\Local Sites\trident\app\public\wp-includes\class-wp-hook.php:331
[30-Aug-2022 07:45:19 UTC] PHP  13. wp_enqueue_scripts() C:\Users\afpa\Local Sites\trident\app\public\wp-includes\class-wp-hook.php:307
[30-Aug-2022 07:45:19 UTC] PHP  14. do_action() C:\Users\afpa\Local Sites\trident\app\public\wp-includes\script-loader.php:2156
[30-Aug-2022 07:45:19 UTC] PHP  15. WP_Hook->do_action() C:\Users\afpa\Local Sites\trident\app\public\wp-includes\plugin.php:476
[30-Aug-2022 07:45:19 UTC] PHP  16. WP_Hook->apply_filters() C:\Users\afpa\Local Sites\trident\app\public\wp-includes\class-wp-hook.php:331
[30-Aug-2022 08:16:45 UTC] PHP Warning:  PHP Startup: Unable to load dynamic library 'php_imagick.dll' (tried: C:/Users/afpa/AppData/Local/Programs/Local/resources/extraResources/lightning-services/php-7.4.1+18/bin/win64/ext\php_imagick.dll (Le module spécifié est introuvable.), C:/Users/afpa/AppData/Local/Programs/Local/resources/extraResources/lightning-services/php-7.4.1+18/bin/win64/ext\php_php_imagick.dll.dll (Le module spécifié est introuvable.)) in Unknown on line 0
[30-Aug-2022 08:16:46 UTC] PHP Warning:  PHP Startup: Unable to load dynamic library 'php_imagick.dll' (tried: C:/Users/afpa/AppData/Local/Programs/Local/resources/extraResources/lightning-services/php-7.4.1+18/bin/win64/ext\php_imagick.dll (Le module spécifié est introuvable.), C:/Users/afpa/AppData/Local/Programs/Local/resources/extraResources/lightning-services/php-7.4.1+18/bin/win64/ext\php_php_imagick.dll.dll (Le module spécifié est introuvable.)) in Unknown on line 0
[30-Aug-2022 08:16:46 UTC] PHP Warning:  PHP Startup: Unable to load dynamic library 'php_imagick.dll' (tried: C:/Users/afpa/AppData/Local/Programs/Local/resources/extraResources/lightning-services/php-7.4.1+18/bin/win64/ext\php_imagick.dll (Le module spécifié est introuvable.), C:/Users/afpa/AppData/Local/Programs/Local/resources/extraResources/lightning-services/php-7.4.1+18/bin/win64/ext\php_php_imagick.dll.dll (Le module spécifié est introuvable.)) in Unknown on line 0
[30-Aug-2022 08:16:46 UTC] PHP Warning:  PHP Startup: Unable to load dynamic library 'php_imagick.dll' (tried: C:/Users/afpa/AppData/Local/Programs/Local/resources/extraResources/lightning-services/php-7.4.1+18/bin/win64/ext\php_imagick.dll (Le module spécifié est introuvable.), C:/Users/afpa/AppData/Local/Programs/Local/resources/extraResources/lightning-services/php-7.4.1+18/bin/win64/ext\php_php_imagick.dll.dll (Le module spécifié est introuvable.)) in Unknown on line 0
[31-Aug-2022 08:15:26 UTC] PHP Parse error:  syntax error, unexpected '<', expecting end of file in C:\Users\afpa\Local Sites\trident\app\public\wp-content\themes\themeTahar\header.php on line 13
[31-Aug-2022 08:15:33 UTC] PHP Parse error:  syntax error, unexpected '<', expecting end of file in C:\Users\afpa\Local Sites\trident\app\public\wp-content\themes\themeTahar\header.php on line 13
[31-Aug-2022 08:16:38 UTC] PHP Parse error:  syntax error, unexpected '=' in C:\Users\afpa\Local Sites\trident\app\public\wp-content\themes\themeTahar\header.php on line 13
[31-Aug-2022 08:22:18 UTC] PHP Parse error:  syntax error, unexpected 'class' (T_CLASS) in C:\Users\afpa\Local Sites\trident\app\public\wp-content\themes\themeTahar\header.php on line 13
[31-Aug-2022 09:17:27 UTC] PHP Parse error:  syntax error, unexpected '<', expecting end of file in C:\Users\afpa\Local Sites\trident\app\public\wp-content\themes\themeTahar\header.php on line 16
[31-Aug-2022 09:17:48 UTC] PHP Fatal error:  Uncaught Error: Call to undefined function couleur() in C:\Users\afpa\Local Sites\trident\app\public\wp-content\themes\themeTahar\header.php:17
Stack trace:
#0 C:\Users\afpa\Local Sites\trident\app\public\wp-includes\template.php(770): require_once()
#1 C:\Users\afpa\Local Sites\trident\app\public\wp-includes\template.php(716): load_template('C:\\Users\\afpa\\L...', true, Array)
#2 C:\Users\afpa\Local Sites\trident\app\public\wp-includes\general-template.php(48): locate_template(Array, true, true, Array)
#3 C:\Users\afpa\Local Sites\trident\app\public\wp-content\themes\themeTahar\index.php(1): get_header()
#4 C:\Users\afpa\Local Sites\trident\app\public\wp-includes\template-loader.php(106): include('C:\\Users\\afpa\\L...')
#5 C:\Users\afpa\Local Sites\trident\app\public\wp-blog-header.php(19): require_once('C:\\Users\\afpa\\L...')
#6 C:\Users\afpa\Local Sites\trident\app\public\index.php(17): require('C:\\Users\\afpa\\L...')
#7 {main}
  thrown in C:\Users\afpa\Local Sites\trident\app\public\wp-content\themes\themeTahar\header.php on line 17
[31-Aug-2022 09:17:48 UTC] PHP Fatal error:  Uncaught Error: Call to undefined function couleur() in C:\Users\afpa\Local Sites\trident\app\public\wp-content\themes\themeTahar\header.php:17
Stack trace:
#0 C:\Users\afpa\Local Sites\trident\app\public\wp-includes\template.php(770): require_once()
#1 C:\Users\afpa\Local Sites\trident\app\public\wp-includes\template.php(716): load_template('C:\\Users\\afpa\\L...', true, Array)
#2 C:\Users\afpa\Local Sites\trident\app\public\wp-includes\general-template.php(48): locate_template(Array, true, true, Array)
#3 C:\Users\afpa\Local Sites\trident\app\public\wp-content\themes\themeTahar\index.php(1): get_header()
#4 C:\Users\afpa\Local Sites\trident\app\public\wp-includes\template-loader.php(106): include('C:\\Users\\afpa\\L...')
#5 C:\Users\afpa\Local Sites\trident\app\public\wp-blog-header.php(19): require_once('C:\\Users\\afpa\\L...')
#6 C:\Users\afpa\Local Sites\trident\app\public\index.php(17): require('C:\\Users\\afpa\\L...')
#7 {main}
  thrown in C:\Users\afpa\Local Sites\trident\app\public\wp-content\themes\themeTahar\header.php on line 17
[31-Aug-2022 11:56:26 UTC] PHP Fatal error:  Uncaught Error: Call to undefined function wp_footer_menu() in C:\Users\afpa\Local Sites\trident\app\public\wp-content\themes\themeTahar\footer.php:16
Stack trace:
#0 C:\Users\afpa\Local Sites\trident\app\public\wp-includes\template.php(770): require_once()
#1 C:\Users\afpa\Local Sites\trident\app\public\wp-includes\template.php(716): load_template('C:\\Users\\afpa\\L...', true, Array)
#2 C:\Users\afpa\Local Sites\trident\app\public\wp-includes\general-template.php(92): locate_template(Array, true, true, Array)
#3 C:\Users\afpa\Local Sites\trident\app\public\wp-content\themes\themeTahar\page.php(19): get_footer()
#4 C:\Users\afpa\Local Sites\trident\app\public\wp-includes\template-loader.php(106): include('C:\\Users\\afpa\\L...')
#5 C:\Users\afpa\Local Sites\trident\app\public\wp-blog-header.php(19): require_once('C:\\Users\\afpa\\L...')
#6 C:\Users\afpa\Local Sites\trident\app\public\index.php(17): require('C:\\Users\\afpa\\L...')
#7 {main}
  thrown in C:\Users\afpa\Local Sites\trident\app\public\wp-content\themes\themeTahar\footer.php on line 16
[31-Aug-2022 11:56:26 UTC] PHP Fatal error:  Uncaught Error: Call to undefined function wp_footer_menu() in C:\Users\afpa\Local Sites\trident\app\public\wp-content\themes\themeTahar\footer.php:16
Stack trace:
#0 C:\Users\afpa\Local Sites\trident\app\public\wp-includes\template.php(770): require_once()
#1 C:\Users\afpa\Local Sites\trident\app\public\wp-includes\template.php(716): load_template('C:\\Users\\afpa\\L...', true, Array)
#2 C:\Users\afpa\Local Sites\trident\app\public\wp-includes\general-template.php(92): locate_template(Array, true, true, Array)
#3 C:\Users\afpa\Local Sites\trident\app\public\wp-content\themes\themeTahar\index.php(19): get_footer()
#4 C:\Users\afpa\Local Sites\trident\app\public\wp-includes\template-loader.php(106): include('C:\\Users\\afpa\\L...')
#5 C:\Users\afpa\Local Sites\trident\app\public\wp-blog-header.php(19): require_once('C:\\Users\\afpa\\L...')
#6 C:\Users\afpa\Local Sites\trident\app\public\index.php(17): require('C:\\Users\\afpa\\L...')
#7 {main}
  thrown in C:\Users\afpa\Local Sites\trident\app\public\wp-content\themes\themeTahar\footer.php on line 16
[31-Aug-2022 11:57:04 UTC] PHP Fatal error:  Uncaught Error: Call to undefined function wp_footer_menu() in C:\Users\afpa\Local Sites\trident\app\public\wp-content\themes\themeTahar\footer.php:16
Stack trace:
#0 C:\Users\afpa\Local Sites\trident\app\public\wp-includes\template.php(770): require_once()
#1 C:\Users\afpa\Local Sites\trident\app\public\wp-includes\template.php(716): load_template('C:\\Users\\afpa\\L...', true, Array)
#2 C:\Users\afpa\Local Sites\trident\app\public\wp-includes\general-template.php(92): locate_template(Array, true, true, Array)
#3 C:\Users\afpa\Local Sites\trident\app\public\wp-content\themes\themeTahar\page.php(19): get_footer()
#4 C:\Users\afpa\Local Sites\trident\app\public\wp-includes\template-loader.php(106): include('C:\\Users\\afpa\\L...')
#5 C:\Users\afpa\Local Sites\trident\app\public\wp-blog-header.php(19): require_once('C:\\Users\\afpa\\L...')
#6 C:\Users\afpa\Local Sites\trident\app\public\index.php(17): require('C:\\Users\\afpa\\L...')
#7 {main}
  thrown in C:\Users\afpa\Local Sites\trident\app\public\wp-content\themes\themeTahar\footer.php on line 16
[31-Aug-2022 11:57:04 UTC] PHP Fatal error:  Uncaught Error: Call to undefined function wp_footer_menu() in C:\Users\afpa\Local Sites\trident\app\public\wp-content\themes\themeTahar\footer.php:16
Stack trace:
#0 C:\Users\afpa\Local Sites\trident\app\public\wp-includes\template.php(770): require_once()
#1 C:\Users\afpa\Local Sites\trident\app\public\wp-includes\template.php(716): load_template('C:\\Users\\afpa\\L...', true, Array)
#2 C:\Users\afpa\Local Sites\trident\app\public\wp-includes\general-template.php(92): locate_template(Array, true, true, Array)
#3 C:\Users\afpa\Local Sites\trident\app\public\wp-content\themes\themeTahar\index.php(19): get_footer()
#4 C:\Users\afpa\Local Sites\trident\app\public\wp-includes\template-loader.php(106): include('C:\\Users\\afpa\\L...')
#5 C:\Users\afpa\Local Sites\trident\app\public\wp-blog-header.php(19): require_once('C:\\Users\\afpa\\L...')
#6 C:\Users\afpa\Local Sites\trident\app\public\index.php(17): require('C:\\Users\\afpa\\L...')
#7 {main}
  thrown in C:\Users\afpa\Local Sites\trident\app\public\wp-content\themes\themeTahar\footer.php on line 16
[31-Aug-2022 11:57:07 UTC] PHP Fatal error:  Uncaught Error: Call to undefined function wp_footer_menu() in C:\Users\afpa\Local Sites\trident\app\public\wp-content\themes\themeTahar\footer.php:16
Stack trace:
#0 C:\Users\afpa\Local Sites\trident\app\public\wp-includes\template.php(770): require_once()
#1 C:\Users\afpa\Local Sites\trident\app\public\wp-includes\template.php(716): load_template('C:\\Users\\afpa\\L...', true, Array)
#2 C:\Users\afpa\Local Sites\trident\app\public\wp-includes\general-template.php(92): locate_template(Array, true, true, Array)
#3 C:\Users\afpa\Local Sites\trident\app\public\wp-content\themes\themeTahar\page.php(19): get_footer()
#4 C:\Users\afpa\Local Sites\trident\app\public\wp-includes\template-loader.php(106): include('C:\\Users\\afpa\\L...')
#5 C:\Users\afpa\Local Sites\trident\app\public\wp-blog-header.php(19): require_once('C:\\Users\\afpa\\L...')
#6 C:\Users\afpa\Local Sites\trident\app\public\index.php(17): require('C:\\Users\\afpa\\L...')
#7 {main}
  thrown in C:\Users\afpa\Local Sites\trident\app\public\wp-content\themes\themeTahar\footer.php on line 16
[31-Aug-2022 11:57:08 UTC] PHP Fatal error:  Uncaught Error: Call to undefined function wp_footer_menu() in C:\Users\afpa\Local Sites\trident\app\public\wp-content\themes\themeTahar\footer.php:16
Stack trace:
#0 C:\Users\afpa\Local Sites\trident\app\public\wp-includes\template.php(770): require_once()
#1 C:\Users\afpa\Local Sites\trident\app\public\wp-includes\template.php(716): load_template('C:\\Users\\afpa\\L...', true, Array)
#2 C:\Users\afpa\Local Sites\trident\app\public\wp-includes\general-template.php(92): locate_template(Array, true, true, Array)
#3 C:\Users\afpa\Local Sites\trident\app\public\wp-content\themes\themeTahar\index.php(19): get_footer()
#4 C:\Users\afpa\Local Sites\trident\app\public\wp-includes\template-loader.php(106): include('C:\\Users\\afpa\\L...')
